transaction_id,account_id,transaction_type,transaction_date,amount
2606,8038,Deposit,2022-12-16,4157.88
2607,9829,Deposit,2022-07-13,8899.07
2608,8899,Deposit,2020-06-14,8688.42
2609,2203,Deposit,2020-07-23,9246.58
2610,7,Withdraw,2022-09-25,2739.17
2611,3053,Deposit,2022-02-12,6625.04
2612,3195,Deposit,2020-05-21,6720.84
2613,3522,Withdraw,2022-01-03,3606.44
2614,3748,Deposit,2022-01-12,954.58
2615,3898,Withdraw,2020-02-23,1052.85
2616,6097,Deposit,2020-06-02,8430.52
2617,9991,Unknown,2020-08-13,3424.0
2618,9026,Unknown,2020-10-11,8905.03
2619,558,Deposit,2020-03-02,2869.98
2620,1790,Withdraw,2023-11-16,2034.57
2621,2869,Unknown,2021-11-09,3934.77
2622,155,Withdraw,2023-11-26,7242.54
2623,5913,Unknown,2022-02-28,6205.69
2624,7180,Deposit,2021-10-19,1510.32
2625,188,Withdraw,2021-11-07,9811.49
2626,2065,Deposit,2023-10-22,9784.38
2627,9567,Transfer,2023-03-30,2726.24
2628,7798,Withdraw,2022-08-01,5305.55
2629,9088,Withdraw,2020-02-17,2283.87
2630,4237,Withdraw,2021-01-20,9921.93
2631,2863,Deposit,2020-09-05,3489.55
2632,9962,Deposit,2020-01-26,9020.6
2633,6275,Deposit,2023-03-14,4296.1
2634,3018,Withdraw,2023-07-07,7165.01
2635,8082,Transfer,2020-01-09,9055.03
2636,6653,Withdraw,2021-05-14,6215.83
2637,1188,Transfer,2023-07-13,2316.57
2638,1916,Deposit,2020-08-28,7977.69
2639,988,Withdraw,2023-09-10,9089.92
2640,6577,Deposit,2020-06-25,900.25
2641,7845,Transfer,2021-06-14,3739.77
2642,9546,Deposit,2022-11-26,9926.29
2643,9186,Deposit,2020-08-12,6522.19
2644,8982,Withdraw,2022-03-27,1749.93
2645,2709,Transfer,2023-06-19,8432.24
2646,8682,Deposit,2021-01-24,4716.39
2647,3969,Deposit,2023-09-05,8619.85
2648,9612,Withdraw,2022-07-07,7637.43
2649,3835,Withdraw,2021-06-26,7223.72
2650,8,Withdraw,2020-02-02,2709.62
2651,2931,Withdraw,2021-06-12,5588.85
2652,8965,Withdraw,2021-07-30,8554.32
2653,5248,Deposit,2022-02-05,8543.77
2654,819,Transfer,2021-08-01,1713.82
2655,1007,Deposit,2020-06-21,4017.18
2656,5037,Deposit,2020-08-15,4603.96
2657,7075,Withdraw,2020-03-28,4813.95
2658,544,Withdraw,2020-08-20,4583.98
2659,6550,Deposit,2022-01-21,968.56
2660,2097,Transfer,2020-02-06,9036.15
2661,4092,Withdraw,2023-10-03,7816.77
2662,779,Deposit,2020-10-09,4318.83
2663,5703,Deposit,2020-05-27,9513.55
2664,2116,Deposit,2022-07-26,5418.53
2665,8360,Deposit,2022-07-09,588.82
2666,2978,Withdraw,2023-02-05,4437.11
2667,1899,Transfer,2022-12-29,2071.87
2668,2152,Unknown,2023-02-07,9981.63
2669,726,Deposit,2020-06-15,1248.77
2670,6462,Withdraw,2021-01-11,3069.02
2671,2726,Withdraw,2023-10-17,6785.92
2672,8734,Deposit,2022-11-19,2241.45
2673,7200,Unknown,2021-07-12,1131.2
2674,5236,Deposit,2021-11-17,3865.28
2675,1433,Withdraw,2022-12-09,8955.63
2676,6650,Unknown,2020-10-10,5776.03
2677,7767,Deposit,2020-07-19,7459.69
2678,1548,Deposit,2023-06-29,2857.3
2679,4361,Deposit,2022-03-26,8930.36
2680,9597,Withdraw,2021-12-06,5612.09
2681,2981,Withdraw,2020-02-16,3545.34
2682,273,Withdraw,2020-06-21,6554.45
2683,8099,Deposit,2023-02-26,4075.42
2684,6643,Withdraw,2020-07-12,2779.62
2685,5103,Withdraw,2021-09-22,7670.07
2686,369,Deposit,2023-10-11,1086.32
2687,6110,Deposit,2021-06-18,6642.44
2688,8569,Transfer,2022-07-04,5258.71
2689,1084,Withdraw,2021-02-20,5140.53
2690,772,Deposit,2023-06-07,3431.58
2691,7620,Deposit,2021-08-23,2757.43
2692,2008,Transfer,2020-02-17,6906.05
2693,3971,Deposit,2021-02-03,8110.55
2694,5257,Deposit,2021-05-09,3868.6
2695,6923,Deposit,2021-02-26,1450.64
2696,8160,Deposit,2020-05-14,224.74
2697,9716,Transfer,2020-11-13,5801.7
2698,1279,Withdraw,2021-11-14,2507.76
2699,6632,Unknown,2022-05-14,4134.82
2700,9565,Withdraw,2023-09-22,5577.19
2701,738,Withdraw,2022-08-02,7238.51
2702,3440,Deposit,2020-04-13,4241.19
2703,5218,Transfer,2022-02-19,7028.32
2704,9493,Withdraw,2023-07-29,9136.38
2705,4121,Transfer,2023-11-21,2780.7
2706,5694,Unknown,2023-12-21,6972.43
2707,9812,Withdraw,2023-01-13,3046.75
2708,3781,Withdraw,2023-08-05,689.03
2709,2473,Transfer,2022-09-27,836.7
2710,7097,Unknown,2020-11-18,7026.6
2711,7403,Deposit,2022-02-13,1501.38
2712,4744,Deposit,2021-12-19,9965.31
2713,6270,Withdraw,2021-12-30,5440.51
2714,6752,Withdraw,2021-10-27,3131.81
2715,6983,Withdraw,2020-03-16,6056.43
2716,550,Deposit,2021-09-19,910.17
2717,3220,Unknown,2021-11-26,537.68
2718,1531,Withdraw,2023-10-20,5375.46
2719,2127,Deposit,2020-03-06,1801.55
2720,6119,Deposit,2023-02-01,734.81
2721,4636,Deposit,2020-02-13,6283.01
2722,4575,Transfer,2022-05-18,4494.83
2723,9960,Withdraw,2023-12-12,4975.83
2724,8305,Deposit,2023-03-09,7645.74
2725,5811,Unknown,2023-03-03,6883.88
2726,2840,Withdraw,2020-08-11,8056.8
2727,7394,Withdraw,2021-09-03,893.41
2728,5193,Deposit,2020-03-20,831.69
2729,6583,Deposit,2022-06-11,5775.27
2730,3076,Deposit,2023-12-03,9229.74
2731,2792,Transfer,2022-01-02,7464.26
2732,58,Deposit,2023-09-28,7016.45
2733,7949,Unknown,2022-09-25,3546.51
2734,1757,Unknown,2022-04-07,5695.71
2735,6299,Deposit,2020-04-17,6964.58
2736,6254,Withdraw,2022-06-21,5058.84
2737,8551,Unknown,2020-04-22,2313.96
2738,6010,Unknown,2023-04-13,6792.29
2739,764,Unknown,2020-05-09,5157.12
2740,5313,Deposit,2022-03-15,2506.97
2741,6999,Unknown,2022-04-16,5282.49
2742,529,Withdraw,2020-04-11,3435.3
2743,2447,Deposit,2023-06-15,676.71
2744,1930,Withdraw,2020-10-04,4728.7
2745,6096,Withdraw,2022-04-17,9688.48
2746,2277,Transfer,2022-03-23,2499.14
2747,2972,Unknown,2022-09-22,4415.68
2748,4387,Transfer,2022-09-26,8216.3
2749,6603,Unknown,2023-06-19,9498.75
2750,2103,Withdraw,2023-11-01,568.3
2751,1744,Deposit,2020-09-09,7499.32
2752,7732,Withdraw,2023-07-21,3225.69
2753,9639,Deposit,2023-06-08,1082.39
2754,6898,Withdraw,2022-03-24,7559.77
2755,9687,Deposit,2021-12-09,4715.03
2756,5820,Withdraw,2022-02-15,2078.79
2757,9672,Withdraw,2021-10-15,7177.16
2758,7490,Withdraw,2021-12-05,2218.74
2759,440,Transfer,2023-08-12,6296.09
2760,4186,Deposit,2021-10-23,3349.29
2761,168,Withdraw,2020-01-15,2277.03
2762,2451,Unknown,2022-07-09,406.57
2763,7137,Transfer,2020-06-27,1572.71
2764,7031,Transfer,2023-05-31,9346.77
2765,9780,Withdraw,2023-12-20,4511.75
2766,5476,Unknown,2023-05-23,8451.6
2767,9512,Transfer,2021-10-18,7607.79
2768,1734,Unknown,2021-01-16,6924.32
2769,3378,Withdraw,2021-11-04,7371.47
2770,6803,Deposit,2022-08-22,1684.89
2771,7954,Deposit,2020-02-16,2473.75
2772,3483,Deposit,2021-11-12,7787.09
2773,7777,Deposit,2023-10-05,6682.47
2774,9309,Withdraw,2021-05-18,8118.25
2775,9033,Unknown,2020-04-18,6860.9
2776,1836,Withdraw,2023-04-19,7857.48
2777,5182,Deposit,2022-09-16,5831.63
2778,1458,Transfer,2020-01-14,8171.12
2779,5941,Unknown,2021-08-01,3242.67
2780,9575,Withdraw,2020-08-17,688.76
2781,2507,Unknown,2021-06-15,2021.01
2782,2102,Unknown,2020-05-30,1525.86
2783,7918,Unknown,2021-06-18,4728.82
2784,2759,Withdraw,2022-07-28,9045.74
2785,8527,Deposit,2023-11-13,3116.17
2786,358,Withdraw,2023-05-09,5175.3
2787,6572,Deposit,2020-07-29,8152.58
2788,6443,Deposit,2021-08-03,8712.26
2789,3840,Withdraw,2021-04-10,2789.34
2790,6815,Deposit,2021-10-06,5237.81
2791,900,Deposit,2020-08-18,2570.96
2792,333,Transfer,2021-08-11,4200.48
2793,807,Transfer,2020-09-10,3929.23
2794,2142,Deposit,2021-12-30,650.01
2795,19,Withdraw,2023-05-16,283.14
2796,7364,Withdraw,2021-06-06,6182.96
2797,2113,Deposit,2020-03-07,1726.28
2798,2856,Withdraw,2022-05-30,1492.04
2799,1228,Deposit,2023-10-05,3588.09
2800,4820,Withdraw,2020-02-20,2322.06
2801,2033,Deposit,2020-11-11,7457.31
2802,3831,Transfer,2022-03-23,6496.24
2803,3564,Deposit,2020-03-16,9624.14
2804,6656,Deposit,2021-11-24,4026.19
2805,9628,Deposit,2020-02-18,275.05
2806,3308,Deposit,2020-05-28,8470.02
2807,1713,Deposit,2022-01-16,1235.8
2808,8797,Deposit,2023-06-11,2695.28
2809,3241,Withdraw,2022-07-11,6307.69
2810,2157,Transfer,2020-03-21,4621.33
2811,8349,Deposit,2020-11-06,6921.89
2812,1665,Deposit,2022-11-05,1945.93
2813,7459,Transfer,2023-11-30,5859.01
2814,1736,Withdraw,2023-09-28,4545.86
2815,2182,Unknown,2020-05-27,5876.74
2816,4751,Deposit,2021-01-18,8821.12
2817,3485,Deposit,2023-12-27,5339.23
2818,8151,Transfer,2023-09-13,7411.95
2819,1115,Deposit,2022-03-27,7443.4
2820,7786,Unknown,2023-10-16,6624.06
2821,7772,Deposit,2021-09-05,4839.25
2822,3840,Deposit,2020-08-09,43.74
2823,6690,Withdraw,2021-07-27,1220.37
2824,6387,Deposit,2021-01-10,5435.59
2825,2445,Deposit,2020-04-30,447.92
2826,6027,Deposit,2020-06-08,462.38
2827,8370,Unknown,2020-09-25,1269.99
2828,6677,Deposit,2020-06-18,2339.05
2829,7740,Unknown,2022-10-19,9996.29
2830,6189,Withdraw,2022-09-10,1212.08
2831,6698,Withdraw,2022-02-16,2719.3
2832,6047,Unknown,2020-06-23,6831.8
2833,4479,Deposit,2023-05-05,6769.94
2834,708,Transfer,2020-08-06,8749.05
2835,6951,Transfer,2021-07-23,6110.61
2836,7398,Transfer,2022-01-25,2665.41
2837,18,Transfer,2020-09-06,2399.78
2838,3690,Deposit,2021-01-14,8300.71
2839,6307,Transfer,2022-04-09,986.83
2840,5152,Deposit,2022-11-16,4813.87
2841,122,Transfer,2023-04-25,4833.44
2842,2487,Unknown,2022-09-07,7392.7
2843,9611,Deposit,2021-06-23,9954.99
2844,735,Unknown,2020-06-10,4967.88
2845,9638,Transfer,2023-01-13,7756.34
2846,6270,Deposit,2020-02-16,8516.72
2847,7828,Unknown,2022-03-05,350.52
2848,2408,Deposit,2021-05-31,6361.15
2849,9867,Unknown,2023-09-05,8844.87
2850,6850,Withdraw,2020-09-29,7207.23
2851,7527,Unknown,2020-02-26,7737.03
2852,6872,Unknown,2020-11-08,8111.29
2853,7006,Withdraw,2021-07-13,203.95
2854,4133,Unknown,2022-01-20,9289.33
2855,6534,Withdraw,2020-12-09,9063.24
2856,438,Unknown,2022-06-14,6017.0
2857,7665,Deposit,2021-02-05,3494.78
2858,175,Unknown,2020-10-24,3696.38
2859,9699,Withdraw,2022-08-22,5357.14
2860,3375,Withdraw,2023-01-13,2923.73
2861,6425,Transfer,2022-07-01,5664.87
2862,8612,Withdraw,2022-07-28,6182.92
2863,8183,Withdraw,2023-08-05,7287.53
2864,3050,Withdraw,2022-06-25,667.23
2865,4026,Unknown,2020-06-16,676.95
2866,3883,Withdraw,2020-06-13,9225.88
2867,7447,Withdraw,2021-05-02,7447.61
2868,7233,Transfer,2021-06-23,3426.69
2869,2365,Deposit,2023-02-04,256.94
2870,6474,Withdraw,2021-03-05,6097.64
2871,9817,Transfer,2022-04-25,2497.76
2872,4182,Deposit,2022-07-27,590.13
2873,7407,Transfer,2022-01-05,7553.06
2874,9416,Deposit,2023-01-19,9766.94
2875,2624,Withdraw,2023-06-30,7474.07
2876,6005,Deposit,2022-05-15,1129.98
2877,4300,Unknown,2022-02-14,3683.74
2878,551,Deposit,2021-07-08,2489.71
2879,3724,Deposit,2022-03-11,3746.46
2880,2096,Unknown,2022-09-23,5580.06
2881,1843,Deposit,2022-04-05,6352.13
2882,6536,Unknown,2021-03-06,3088.89
2883,5328,Unknown,2020-11-02,6745.83
2884,8676,Unknown,2021-02-16,6846.44
2885,2944,Transfer,2020-01-16,9930.86
2886,2668,Transfer,2023-09-09,4816.06
2887,9284,Withdraw,2022-09-30,3294.17
2888,1122,Deposit,2023-09-30,8579.96
2889,2018,Deposit,2020-05-26,1690.19
2890,7789,Deposit,2021-11-09,4474.08
2891,602,Withdraw,2021-06-25,6269.15
2892,3147,Transfer,2022-11-17,1433.43
2893,1053,Deposit,2022-02-19,555.39
2894,6974,Withdraw,2020-03-07,3977.61
2895,523,Deposit,2021-07-23,3505.43
2896,6217,Withdraw,2022-09-21,7452.41
2897,2266,Transfer,2021-05-23,5336.08
2898,4214,Transfer,2022-04-15,236.72
2899,1211,Withdraw,2023-12-29,9192.03
2900,4352,Unknown,2023-09-11,8609.85
2901,8405,Withdraw,2020-01-01,756.72
2902,4168,Unknown,2023-05-24,2556.49
2903,1834,Unknown,2021-05-30,6242.04
2904,2871,Transfer,2023-07-19,1812.48
2905,3026,Withdraw,2021-01-04,9738.48
2906,1286,Transfer,2021-01-27,4212.84
2907,9493,Deposit,2020-07-17,7048.58
2908,8176,Deposit,2022-12-12,5117.07
2909,8952,Withdraw,2021-07-04,3090.07
2910,2480,Deposit,2021-10-04,6972.33
2911,210,Withdraw,2021-12-11,4759.04
2912,9085,Deposit,2022-06-26,6361.63
2913,1243,Withdraw,2021-05-29,3936.87
2914,4013,Unknown,2023-09-12,9973.54
2915,1979,Withdraw,2022-11-12,2073.98
2916,5900,Withdraw,2022-07-22,1839.25
2917,3156,Deposit,2023-05-23,104.28
2918,5139,Unknown,2022-12-01,8706.68
2919,1404,Deposit,2020-05-12,1579.71
2920,5509,Transfer,2022-11-30,2473.72
2921,6035,Unknown,2023-10-24,2071.51
2922,4089,Unknown,2023-12-31,9792.59
2923,7677,Withdraw,2021-07-27,8532.0
2924,7436,Transfer,2023-09-24,7493.51
2925,9308,Deposit,2021-01-16,3887.23
2926,9913,Transfer,2021-02-11,77.53
2927,8613,Transfer,2021-06-23,9678.84
2928,4176,Unknown,2020-12-02,2041.07
2929,7487,Transfer,2020-01-09,666.97
2930,8047,Deposit,2021-03-12,3809.04
2931,8426,Deposit,2021-10-18,2794.26
2932,8502,Transfer,2022-12-24,9441.18
2933,6535,Withdraw,2022-10-07,282.47
2934,802,Withdraw,2020-09-27,9788.66
2935,525,Unknown,2021-09-14,5871.31
2936,2761,Deposit,2020-09-18,3005.27
2937,6949,Unknown,2021-01-07,8682.52
2938,8614,Deposit,2021-05-09,4176.73
2939,8421,Transfer,2022-07-02,5330.55
2940,8130,Deposit,2023-10-29,1435.45
2941,1491,Deposit,2022-01-28,8804.36
2942,723,Withdraw,2021-09-17,8784.1
2943,9020,Withdraw,2020-04-23,7519.08
2944,2317,Transfer,2023-05-30,7262.77
2945,5013,Transfer,2021-12-23,2010.37
2946,9311,Deposit,2021-07-23,4432.36
2947,4268,Deposit,2020-12-13,928.18
2948,6940,Unknown,2020-01-23,5918.98
2949,6073,Unknown,2021-04-16,2119.33
2950,7809,Unknown,2020-01-27,2992.31
2951,9187,Deposit,2021-08-09,8158.2
2952,7688,Unknown,2022-11-04,9851.3
2953,1997,Withdraw,2021-02-17,3803.88
2954,9151,Deposit,2021-01-24,7945.45
2955,4346,Deposit,2022-03-03,1328.67
2956,6211,Withdraw,2020-01-31,5293.52
2957,1947,Deposit,2022-02-17,5516.69
2958,2834,Unknown,2022-09-01,8883.28
2959,9251,Deposit,2022-05-29,2421.52
2960,4477,Unknown,2022-03-02,651.44
2961,7980,Deposit,2022-11-13,3505.27
2962,3682,Deposit,2022-12-28,7464.6
2963,8831,Withdraw,2021-09-14,469.51
2964,2044,Deposit,2020-04-03,1469.61
2965,7253,Transfer,2022-10-16,463.31
2966,7598,Deposit,2020-09-06,4969.53
2967,3627,Unknown,2023-11-26,8251.66
2968,240,Deposit,2023-01-14,2672.35
2969,6184,Unknown,2020-01-28,324.0
2970,2872,Deposit,2022-11-19,1773.09
2971,2203,Deposit,2022-10-22,846.59
2972,1172,Deposit,2021-04-01,5539.07
2973,718,Unknown,2022-03-14,5006.35
2974,4921,Withdraw,2022-02-27,2458.07
2975,5132,Withdraw,2020-03-02,8424.15
2976,3825,Deposit,2022-08-07,4114.23
2977,7703,Deposit,2020-01-28,9691.07
2978,9333,Transfer,2022-09-22,2339.1
2979,4204,Deposit,2020-10-14,6229.25
2980,7852,Withdraw,2023-04-24,7957.14
2981,39,Withdraw,2021-08-04,1898.93
2982,9770,Unknown,2023-02-22,7934.67
2983,2782,Withdraw,2023-03-20,8844.04
2984,48,Deposit,2021-03-23,6680.55
2985,2395,Deposit,2021-04-14,8960.34
2986,5976,Transfer,2022-11-08,3930.77
2987,9027,Withdraw,2020-01-08,4023.58
2988,3550,Deposit,2020-09-11,194.13
2989,5667,Withdraw,2020-11-15,7991.82
2990,4864,Withdraw,2020-07-23,340.85
2991,2853,Withdraw,2021-07-06,2646.14
2992,936,Withdraw,2023-04-17,6206.18
2993,3057,Unknown,2021-05-23,6080.79
2994,784,Withdraw,2020-06-28,4809.94
2995,8082,Deposit,2020-03-12,6180.42
2996,9002,Withdraw,2021-12-31,3229.29
2997,5122,Unknown,2022-01-16,2044.96
2998,7221,Deposit,2023-07-06,2936.85
2999,1754,Withdraw,2020-05-24,2483.11
3000,983,Unknown,2023-01-01,4296.99
3001,9276,Withdraw,2023-10-26,7585.12
3002,960,Deposit,2022-12-29,3258.54
3003,9919,Transfer,2023-03-05,3564.39
3004,7001,Withdraw,2022-07-10,6977.38
3005,7445,Unknown,2023-04-14,9133.58
3006,644,Deposit,2020-03-24,2610.44
3007,3679,Deposit,2020-10-08,7359.13
3008,3896,Deposit,2020-02-27,6241.97
3009,260,Deposit,2021-01-08,5217.3
3010,1156,Withdraw,2022-08-20,200.7
3011,2103,Withdraw,2021-03-17,3813.63
3012,9299,Withdraw,2022-03-03,2061.73
3013,3360,Unknown,2021-08-30,1410.44
3014,1404,Withdraw,2022-01-05,2762.29
3015,3386,Withdraw,2020-01-06,6533.99
3016,457,Transfer,2021-08-27,5389.18
3017,9407,Unknown,2021-06-02,4375.08
3018,245,Withdraw,2021-03-21,1459.2
3019,4874,Transfer,2020-01-30,7785.08
3020,4357,Withdraw,2021-08-14,4816.4
3021,4253,Deposit,2023-05-13,6455.58
3022,9986,Transfer,2023-07-04,377.76
3023,5386,Deposit,2021-02-09,8924.03
3024,8587,Deposit,2020-08-30,5184.85
3025,3125,Deposit,2021-07-09,3500.94
3026,4408,Transfer,2020-01-09,8270.91
3027,6391,Withdraw,2020-01-22,8119.34
3028,7125,Unknown,2021-11-11,2208.25
3029,964,Deposit,2020-09-14,3717.28
3030,604,Withdraw,2020-05-08,6059.59
3031,733,Unknown,2022-10-30,9985.89
3032,5837,Deposit,2020-06-26,7866.62
3033,6770,Deposit,2022-01-17,508.47
3034,5531,Withdraw,2023-12-25,7364.98
3035,5507,Withdraw,2021-11-16,4911.75
3036,9750,Withdraw,2023-01-30,192.87
3037,9692,Deposit,2022-07-04,4533.88
3038,1469,Deposit,2021-09-19,3280.65
3039,7590,Deposit,2021-12-16,1052.73
3040,1916,Unknown,2020-07-06,5337.04
3041,3397,Deposit,2022-03-01,9417.48
3042,8832,Deposit,2022-04-09,8748.07
3043,9558,Withdraw,2023-03-01,5609.31
3044,8465,Withdraw,2023-03-24,2074.38
3045,6475,Unknown,2020-11-08,1155.25
3046,6884,Deposit,2023-09-09,6841.13
3047,809,Transfer,2020-11-17,3925.57
3048,6638,Withdraw,2023-08-29,5223.8
3049,2920,Deposit,2020-02-12,7777.07
3050,9399,Withdraw,2023-12-20,6030.09
3051,1133,Deposit,2022-01-07,776.49
3052,8944,Withdraw,2021-06-07,9860.49
3053,505,Deposit,2020-03-31,1447.89
3054,8371,Deposit,2021-03-13,9801.08
3055,6326,Withdraw,2023-01-14,5081.83
3056,6802,Unknown,2022-05-24,8390.25
3057,9000,Withdraw,2020-10-17,1248.39
3058,2145,Deposit,2023-12-18,8614.56
3059,209,Withdraw,2022-08-06,1302.86
3060,3960,Withdraw,2020-10-14,8901.89
3061,5545,Unknown,2020-07-30,4432.15
3062,44,Transfer,2023-11-13,8615.51
3063,4842,Transfer,2020-08-06,2764.27
3064,5661,Transfer,2020-12-11,7085.06
3065,7897,Deposit,2022-10-31,7742.58
3066,9130,Transfer,2022-11-18,5003.69
3067,2590,Deposit,2021-09-11,8650.27
3068,7416,Unknown,2021-10-21,6832.16
3069,4316,Transfer,2020-02-12,3152.43
3070,3018,Unknown,2021-08-04,9296.05
3071,9199,Deposit,2020-05-15,3405.78
3072,3746,Transfer,2023-04-11,7312.56
3073,1912,Withdraw,2021-01-01,6929.5
3074,5566,Transfer,2023-04-28,1329.05
3075,5264,Deposit,2021-11-25,4285.86
3076,4125,Deposit,2023-12-16,5746.91
3077,8954,Unknown,2022-05-10,1870.89
3078,4217,Deposit,2020-07-12,1003.08
3079,8207,Transfer,2022-03-11,5466.79
3080,4920,Deposit,2022-02-17,1540.98
3081,4568,Deposit,2020-06-17,7882.84
3082,1706,Unknown,2022-06-19,8555.19
3083,8084,Deposit,2022-06-18,946.61
3084,2735,Transfer,2023-05-27,7033.44
3085,4098,Unknown,2022-08-21,7324.95
3086,1056,Deposit,2021-02-24,671.57
3087,4975,Deposit,2023-02-12,5967.23
3088,1334,Deposit,2021-05-15,6221.27
3089,7978,Unknown,2022-11-02,5124.92
3090,5790,Transfer,2020-05-28,6901.93
3091,3337,Deposit,2020-09-23,2477.03
3092,646,Withdraw,2020-01-14,2620.48
3093,2817,Withdraw,2023-06-27,9239.1
3094,3469,Deposit,2021-02-23,6794.52
3095,2822,Transfer,2023-11-21,3975.95
3096,8803,Deposit,2021-08-03,6719.76
3097,1181,Transfer,2023-07-24,7484.87
3098,4290,Deposit,2023-10-08,3029.03
3099,7675,Withdraw,2023-02-05,5201.59
3100,7752,Withdraw,2020-07-10,1155.89
3101,4521,Withdraw,2022-08-08,6016.18
3102,1831,Withdraw,2023-01-09,6882.55
3103,9017,Deposit,2022-05-08,7434.44
3104,2591,Transfer,2021-03-10,9605.29
3105,8205,Withdraw,2020-07-15,1676.06
3106,6215,Transfer,2020-11-27,703.7
3107,3123,Deposit,2020-01-25,9425.55
3108,4673,Unknown,2022-03-03,6489.63
3109,4653,Deposit,2020-05-19,5635.6
3110,625,Withdraw,2022-10-31,4238.51
3111,2028,Withdraw,2021-08-28,4413.59
3112,4661,Unknown,2023-08-20,2976.78
3113,4537,Withdraw,2023-09-22,6250.27
3114,9498,Deposit,2022-09-16,163.89
3115,144,Withdraw,2023-11-11,5445.75
3116,3830,Unknown,2022-04-22,590.36
3117,272,Withdraw,2023-04-15,7242.65
3118,5467,Withdraw,2022-04-20,9621.82
3119,3124,Transfer,2021-10-19,1860.15
3120,7897,Withdraw,2021-08-04,2751.51
3121,2042,Withdraw,2023-06-03,5391.37
3122,2643,Withdraw,2021-05-29,4903.87
3123,5575,Unknown,2021-08-24,8164.52
3124,1530,Unknown,2022-05-18,1265.5
3125,2636,Withdraw,2023-08-12,5536.26
3126,8856,Withdraw,2020-04-11,9222.83
3127,453,Transfer,2022-12-23,6673.91
3128,6913,Unknown,2021-12-24,2695.9
3129,6599,Withdraw,2020-03-24,635.62
3130,2544,Deposit,2021-04-18,4196.3
3131,4696,Withdraw,2020-11-09,4675.16
3132,4285,Deposit,2020-08-14,1339.07
3133,5694,Unknown,2020-09-12,4807.23
3134,1232,Transfer,2020-08-24,6770.49
3135,4580,Deposit,2021-05-04,4760.54
3136,7237,Transfer,2021-10-26,2274.21
3137,6741,Transfer,2023-08-02,9584.46
3138,5809,Deposit,2021-06-20,1158.46
3139,3507,Transfer,2020-01-10,6087.71
3140,3617,Withdraw,2020-12-30,7295.38
3141,8151,Transfer,2023-08-29,2706.2
3142,1850,Unknown,2021-11-05,3801.64
3143,7005,Transfer,2020-10-09,4368.36
3144,1770,Deposit,2020-09-08,6473.38
3145,6823,Unknown,2022-08-21,5127.98
3146,5862,Transfer,2021-12-20,1920.38
3147,8441,Transfer,2021-02-16,8926.41
3148,5063,Unknown,2020-12-20,3650.33
3149,6589,Unknown,2020-05-28,3832.18
3150,3165,Unknown,2020-06-17,8000.63
3151,2826,Withdraw,2021-02-18,5359.24
3152,2836,Unknown,2020-05-26,2321.52
3153,237,Withdraw,2020-10-20,9146.21
3154,7817,Withdraw,2022-07-16,8053.76
3155,6854,Withdraw,2022-10-24,6003.44
3156,5908,Transfer,2020-03-18,5125.82
3157,5696,Withdraw,2021-07-30,6756.95
3158,8824,Withdraw,2020-04-13,3614.94
3159,3136,Deposit,2021-08-17,6944.06
3160,6448,Deposit,2022-12-07,392.56
3161,2351,Withdraw,2021-02-19,4003.76
3162,192,Deposit,2022-06-11,6178.17
3163,5805,Deposit,2020-09-20,6217.7
3164,1297,Deposit,2021-10-06,723.03
3165,8627,Transfer,2021-12-12,7199.06
3166,6850,Deposit,2020-06-25,856.67
3167,5994,Deposit,2021-09-02,7410.91
3168,2252,Withdraw,2020-11-04,9120.84
3169,8077,Deposit,2022-06-13,9753.52
3170,2587,Withdraw,2020-04-25,6039.3
3171,3162,Withdraw,2021-07-25,7143.54
3172,627,Deposit,2021-03-20,2345.91
3173,2088,Deposit,2021-03-21,3751.32
3174,3653,Transfer,2023-11-21,132.02
3175,8352,Deposit,2021-02-16,7981.58
3176,9316,Deposit,2023-08-07,6898.83
3177,9460,Withdraw,2023-01-18,2587.07
3178,8528,Withdraw,2021-01-05,4906.14
3179,1866,Deposit,2023-06-08,7286.78
3180,7674,Deposit,2023-10-18,6668.72
3181,1404,Deposit,2022-01-20,3213.0
3182,500,Deposit,2023-04-10,3703.76
3183,6409,Withdraw,2020-10-26,1550.76
3184,1847,Transfer,2023-03-03,1384.91
3185,2880,Withdraw,2021-10-18,4054.63
3186,3855,Deposit,2021-08-25,4801.8
3187,2084,Transfer,2023-08-13,9507.47
3188,9124,Withdraw,2022-09-28,5059.22
3189,2625,Transfer,2021-05-05,1905.69
3190,8225,Unknown,2020-05-30,1700.66
3191,7745,Deposit,2020-02-07,3459.13
3192,9339,Deposit,2020-06-17,9188.86
3193,2950,Transfer,2022-11-20,7940.6
3194,4955,Withdraw,2021-02-03,4943.36
3195,2501,Deposit,2022-06-17,9558.28
3196,6218,Deposit,2023-01-08,2162.68
3197,7019,Deposit,2022-06-01,4351.07
3198,1050,Withdraw,2021-10-17,20.28
3199,690,Deposit,2020-03-09,8668.11
3200,3126,Deposit,2023-04-20,1586.76
3201,4302,Deposit,2023-05-28,9577.42
3202,7361,Transfer,2022-05-04,5076.79
3203,1827,Transfer,2022-03-20,9939.57
3204,7197,Deposit,2020-07-10,5417.72
3205,7839,Transfer,2020-05-05,4559.87
3206,8460,Deposit,2021-08-23,4726.81
3207,1093,Transfer,2021-08-17,8359.35
3208,7918,Deposit,2023-09-03,3629.95
3209,8325,Deposit,2020-09-15,8534.75
3210,8208,Deposit,2021-12-30,8864.72
