loan_id,customer_id,loan_type,loan_amount,installments,loan_status
2107,7172,auto,18116.64,51,in_progress
2108,7837,personal,39501.93,58,PAID
2109,2070,Personal,21759.91,33,PAID
2110,3922,business,18537.82,55,defaulted
2111,7618,Personal,48056.67,44,PAID
2112,8364,business,23681.24,24,defaulted
2113,4492,,39833.71,18,
2114,5625,,7819.42,29,in_progress
2115,3433,auto,37262.61,41,default
2116,1664,personal,33880.51,39,paid
2117,4954,business,26034.35,29,defaulted
2118,7689,mortgage,7734.49,32,PAID
2119,1379,mortgage,6908.44,54,default
2120,9013,,34137.56,47,
2121,9654,mortgage,42934.52,24,in_progress
2122,8553,mortgage,28790.48,28,in_progress
2123,9897,,23582.85,56,
2124,8798,,26480.75,46,
2125,3817,Personal,8671.66,44,paid
2126,7331,personal,3548.4,34,default
2127,6970,business,41623.52,45,defaulted
2128,6273,,42474.44,42,
2129,2569,mortgage,37908.07,25,in_progress
2130,6522,mortgage,38809.99,31,
2131,4401,business,11483.2,20,
2132,5444,auto,6327.47,17,PAID
2133,430,Personal,8839.65,22,in_progress
2134,3672,Personal,32295.68,10,in_progress
2135,7589,personal,20468.99,49,in_progress
2136,364,mortgage,1771.6,30,
2137,2381,personal,47571.86,46,defaulted
2138,1683,personal,12284.36,17,PAID
2139,4081,personal,1210.16,44,PAID
2140,81,personal,19819.12,8,in_progress
2141,4884,business,11436.87,40,paid
2142,1447,business,19082.72,59,PAID
2143,9464,,46979.46,28,paid
2144,4552,business,31429.67,20,defaulted
2145,1685,personal,32641.88,52,defaulted
2146,1078,mortgage,44296.1,23,PAID
2147,9854,Personal,6564.25,7,
2148,7050,,5907.63,30,PAID
2149,2993,mortgage,42909.6,55,paid
2150,8705,personal,8800.5,45,defaulted
2151,2080,,36967.38,10,PAID
2152,2008,auto,11236.29,20,default
2153,1308,,24274.62,50,paid
2154,1448,business,19884.29,31,
2155,3227,,6073.77,54,PAID
2156,9487,mortgage,33897.28,56,defaulted
2157,2749,business,42881.74,28,
2158,5593,mortgage,5870.26,8,default
2159,446,auto,18521.2,54,in_progress
2160,7934,,2389.18,23,default
2161,1015,mortgage,12559.91,13,paid
2162,6378,business,13757.99,38,in_progress
2163,7300,auto,41037.92,49,paid
2164,2983,business,37854.89,55,defaulted
2165,7707,Personal,41743.54,36,defaulted
2166,2207,personal,4943.71,7,
2167,8755,Personal,7523.57,54,paid
2168,6251,personal,15898.54,24,in_progress
2169,4010,personal,37473.48,7,PAID
2170,2751,Personal,2226.29,45,in_progress
2171,5208,auto,8289.46,9,in_progress
2172,6609,personal,25384.89,21,defaulted
2173,1383,mortgage,2176.17,44,default
2174,3463,Personal,6074.73,45,defaulted
2175,8886,mortgage,16617.69,41,PAID
2176,7931,auto,12722.48,17,in_progress
2177,6113,auto,18685.25,42,
2178,9672,,38031.52,20,in_progress
2179,2410,,11647.66,32,in_progress
2180,1437,,31664.08,10,default
2181,8354,Personal,44163.26,52,
2182,9653,mortgage,15925.46,14,
2183,2216,business,3421.75,28,default
2184,3258,personal,31934.49,28,paid
2185,7764,business,36117.06,12,default
2186,8166,business,24349.98,55,in_progress
2187,6813,,21973.94,23,defaulted
2188,5376,Personal,37569.56,58,in_progress
2189,2516,business,21407.05,24,
2190,4469,,1232.77,35,default
2191,4059,,44603.64,51,
2192,5382,business,13407.21,56,
2193,9070,personal,30813.53,51,in_progress
2194,519,,28182.63,24,
2195,1126,auto,26148.88,26,paid
2196,6052,personal,13074.02,14,in_progress
2197,478,personal,37273.44,47,PAID
2198,8214,Personal,13057.68,36,defaulted
2199,7466,,47010.07,10,in_progress
2200,7764,auto,28451.14,35,
2201,5408,mortgage,38730.79,32,defaulted
2202,3718,mortgage,37482.89,26,in_progress
2203,1644,business,48446.5,34,
2204,7837,Personal,27080.08,57,paid
2205,6049,auto,3697.39,40,
2206,5505,Personal,5314.91,38,paid
2207,5064,auto,18527.24,22,PAID
2208,7501,auto,18654.72,40,default
2209,3237,personal,11650.11,46,
2210,8042,auto,46362.36,58,
2211,3187,auto,24182.96,22,PAID
2212,8938,mortgage,45229.29,57,paid
2213,8541,business,3700.48,16,paid
2214,2473,mortgage,18060.06,44,in_progress
2215,1882,,18618.59,53,paid
2216,8808,personal,2845.99,36,defaulted
2217,8362,personal,32729.69,50,
2218,6744,Personal,7960.24,36,defaulted
2219,1155,personal,17987.41,12,default
2220,13,business,49071.34,57,default
2221,8641,auto,46576.69,34,defaulted
2222,226,mortgage,13808.64,47,default
2223,7799,Personal,16433.16,43,PAID
2224,7968,personal,27474.92,25,
2225,9485,personal,15011.01,48,
2226,3650,business,36559.83,8,PAID
2227,5013,mortgage,28788.41,48,in_progress
2228,5519,,24156.22,55,in_progress
2229,2447,Personal,47912.11,58,paid
2230,3437,,11656.47,14,paid
2231,3337,,43069.43,38,default
2232,2124,mortgage,36631.46,40,in_progress
2233,8775,,10857.9,31,paid
2234,3861,,10057.82,51,in_progress
2235,2953,mortgage,29298.07,8,default
2236,9794,,4922.38,28,default
2237,5378,,24560.49,46,PAID
2238,1336,,17522.71,48,default
2239,8173,Personal,42680.2,26,PAID
2240,885,personal,30243.61,50,in_progress
2241,7631,business,32369.18,48,paid
2242,8291,business,17011.43,40,default
2243,1222,business,11609.45,39,paid
2244,1467,Personal,27307.51,26,PAID
2245,6983,mortgage,47293.14,41,PAID
2246,7555,business,30158.48,8,PAID
2247,3234,business,1950.14,11,in_progress
2248,2525,,48222.83,41,defaulted
2249,9875,mortgage,41853.98,48,paid
2250,8839,personal,44293.2,43,defaulted
2251,5995,personal,23173.97,51,defaulted
2252,1419,business,44917.86,50,default
2253,1855,mortgage,13694.19,39,paid
2254,5373,personal,40278.44,11,paid
2255,3523,,31013.69,48,default
2256,2744,auto,47677.51,52,in_progress
2257,8807,auto,15520.03,8,PAID
2258,8619,Personal,7051.75,8,paid
2259,7608,Personal,36133.2,41,defaulted
2260,6124,business,49317.87,57,
2261,5933,mortgage,8145.13,24,
2262,9088,Personal,5986.04,21,defaulted
2263,1724,mortgage,22102.9,15,defaulted
2264,9377,auto,36293.56,38,paid
2265,2076,mortgage,30233.92,6,in_progress
2266,8807,business,47064.78,13,in_progress
2267,5236,personal,40653.3,34,paid
2268,1760,Personal,29057.57,49,default
2269,2560,mortgage,18694.75,39,PAID
2270,5411,business,41930.69,42,
2271,42,mortgage,24926.11,16,defaulted
2272,2277,business,43880.65,56,in_progress
2273,1724,business,30426.91,16,default
2274,1946,Personal,35650.47,45,
2275,145,,3290.82,55,defaulted
2276,753,personal,49528.07,28,paid
2277,8137,mortgage,37974.21,41,default
2278,7047,auto,29517.8,57,defaulted
2279,7233,Personal,27077.54,50,paid
2280,7296,Personal,30374.01,41,defaulted
2281,5684,Personal,3249.74,37,paid
2282,4328,mortgage,18866.11,52,PAID
2283,4808,Personal,5383.28,14,paid
2284,2938,Personal,9595.32,57,
2285,3256,Personal,17317.37,41,PAID
2286,9234,Personal,33959.98,34,default
2287,6463,personal,46601.03,43,in_progress
2288,8272,mortgage,49367.39,16,
2289,2931,business,37803.84,41,in_progress
2290,8122,auto,14170.07,58,
2291,6368,,16795.69,9,paid
2292,1454,business,16046.46,39,
2293,8022,,42088.55,48,paid
2294,539,Personal,38952.07,58,default
2295,5990,mortgage,4090.98,7,defaulted
2296,8876,auto,25238.53,58,paid
2297,6110,business,32446.89,26,in_progress
2298,5153,mortgage,1763.57,31,paid
2299,1149,Personal,30086.42,58,paid
2300,4790,Personal,47128.14,15,in_progress
2301,6150,Personal,3321.63,16,paid
2302,2815,,9383.53,6,paid
2303,6204,auto,6062.57,31,in_progress
2304,3518,auto,19096.87,19,defaulted
2305,8652,Personal,19108.53,26,default
2306,8486,,47829.33,45,paid
2307,5519,auto,40221.34,49,paid
2308,1183,business,32219.97,8,defaulted
2309,7282,personal,32468.67,26,defaulted
2310,9629,mortgage,33660.38,10,default
2311,4080,personal,9372.79,47,paid
2312,4939,,18356.12,55,default
2313,7166,personal,32681.67,45,defaulted
2314,6601,mortgage,2638.02,21,defaulted
2315,8848,business,25005.17,40,paid
2316,9491,auto,41995.97,51,PAID
2317,3929,personal,27709.23,7,in_progress
2318,4658,personal,43393.3,16,
2319,5824,business,37576.73,12,defaulted
2320,633,business,27404.49,9,paid
2321,4071,Personal,19462.89,43,in_progress
2322,6285,Personal,33134.64,45,PAID
2323,6110,business,25373.08,13,default
2324,7676,personal,49717.41,33,default
2325,2014,mortgage,30912.71,57,default
2326,3646,personal,13335.52,40,in_progress
2327,9190,Personal,48186.59,15,
2328,209,personal,15065.22,9,in_progress
2329,6671,auto,44647.5,51,in_progress
2330,2226,auto,25117.71,40,defaulted
2331,8544,auto,35541.34,34,PAID
2332,8152,business,10884.23,18,paid
2333,5315,personal,28410.57,22,in_progress
2334,4468,mortgage,10853.49,24,default
2335,8877,Personal,12639.79,56,defaulted
2336,9236,business,8927.94,15,default
2337,7445,business,23018.8,32,paid
2338,7564,auto,26220.37,16,defaulted
2339,2148,auto,13867.98,59,paid
2340,6508,auto,31062.3,20,in_progress
2341,1621,Personal,14281.34,9,defaulted
2342,2451,,26549.62,24,paid
2343,1381,auto,34601.83,29,PAID
2344,4354,business,3942.17,46,default
2345,1445,auto,43147.01,34,in_progress
2346,9085,business,18531.86,9,PAID
2347,5376,,26325.38,10,defaulted
2348,4101,personal,22844.31,33,PAID
2349,8506,,47533.81,10,in_progress
2350,3536,Personal,10300.5,37,PAID
2351,653,personal,31716.74,43,defaulted
2352,1373,personal,41599.68,46,defaulted
2353,5778,mortgage,21998.99,29,
2354,2952,mortgage,17424.28,18,defaulted
2355,9392,auto,6505.97,58,paid
2356,1133,auto,36318.13,32,paid
2357,6271,business,39518.4,47,paid
2358,3123,business,16366.16,23,in_progress
2359,2617,Personal,39016.38,43,
2360,7723,personal,5888.7,35,paid
2361,3114,,22093.65,38,default
2362,1525,personal,14562.9,51,in_progress
2363,6230,Personal,14498.81,47,
2364,4457,,46589.81,38,in_progress
2365,3051,auto,39042.38,54,
2366,9442,,38542.89,23,in_progress
2367,8887,auto,25166.22,26,PAID
2368,6342,auto,31459.93,50,in_progress
2369,5803,auto,39513.21,50,paid
2370,7996,,14063.4,23,paid
2371,1705,business,15274.72,37,paid
2372,6875,auto,44292.43,43,default
2373,334,auto,12220.51,38,PAID
2374,4177,personal,34318.94,21,defaulted
2375,2244,mortgage,46027.54,14,defaulted
2376,1485,Personal,47661.52,46,
2377,5302,,15856.22,33,default
2378,7041,Personal,47558.22,32,
2379,233,Personal,7761.37,16,
2380,2115,mortgage,12886.19,37,default
2381,3887,business,20683.79,34,default
2382,8537,Personal,38219.99,13,default
2383,9578,Personal,5393.51,11,defaulted
2384,7788,Personal,11901.0,47,PAID
2385,9275,Personal,24359.67,8,
2386,6529,,4663.03,44,defaulted
2387,4366,business,18280.79,49,default
2388,9598,auto,31114.55,12,PAID
2389,5117,,38857.43,12,default
2390,6696,business,25542.57,8,in_progress
2391,7619,business,22966.41,13,in_progress
2392,7945,personal,17258.33,31,defaulted
2393,837,,19051.18,36,in_progress
2394,8601,business,27449.18,32,in_progress
2395,2752,,20409.07,53,in_progress
2396,8508,,16549.43,43,paid
2397,9761,personal,31546.03,6,
2398,4357,business,49835.46,38,
2399,3175,,15374.71,22,
2400,8011,,6884.24,37,
2401,6817,,8220.19,46,default
2402,4328,mortgage,30736.21,46,in_progress
2403,9611,personal,28286.7,42,default
2404,6012,mortgage,6230.7,26,
2405,9673,business,21093.78,26,
2406,5138,mortgage,42856.05,33,defaulted
2407,3724,business,24418.16,11,PAID
2408,2791,personal,39308.92,41,defaulted
2409,7255,mortgage,3270.78,10,defaulted
2410,4914,business,25075.45,45,default
2411,8360,auto,41379.77,40,in_progress
2412,2509,auto,30496.74,39,in_progress
2413,419,business,6602.77,14,defaulted
2414,9657,,44347.72,59,
2415,1720,personal,10074.67,59,
2416,2147,Personal,35887.08,40,
2417,7255,mortgage,4548.5,58,PAID
2418,527,Personal,27381.68,15,paid
2419,6280,mortgage,15726.67,58,default
2420,2241,mortgage,48845.86,34,paid
2421,3495,auto,45082.45,59,default
2422,1377,,22598.17,53,PAID
2423,8543,mortgage,42839.14,19,
2424,1706,business,12729.89,11,default
2425,1681,,26500.0,57,default
2426,9537,mortgage,41606.43,27,in_progress
2427,6041,business,34540.42,21,default
2428,5306,business,22989.14,24,in_progress
2429,3830,Personal,27235.0,46,
2430,6962,,15243.11,16,paid
2431,7444,auto,28615.79,35,in_progress
2432,6142,personal,7657.78,10,paid
2433,9563,personal,38089.62,53,in_progress
2434,6539,personal,49752.17,41,defaulted
2435,5967,,3546.4,12,paid
2436,9845,business,39833.79,59,in_progress
2437,6246,mortgage,42147.93,18,in_progress
2438,6080,Personal,2658.44,20,defaulted
2439,6286,business,29654.52,9,in_progress
2440,3653,business,44744.56,40,in_progress
2441,3274,personal,28820.24,55,
2442,2126,business,29821.31,10,in_progress
2443,7927,,49780.38,18,defaulted
2444,2042,personal,44998.79,38,paid
2445,7394,personal,32097.88,25,PAID
2446,9425,,26197.98,56,
2447,5660,personal,10404.26,52,default
2448,38,,42361.36,13,PAID
2449,7519,business,14998.12,52,paid
2450,2548,Personal,1321.66,22,in_progress
2451,5692,auto,3742.85,10,default
2452,9967,,10637.63,36,defaulted
2453,2293,mortgage,40862.42,59,default
2454,4602,,48752.19,13,defaulted
2455,5401,personal,36117.14,7,paid
2456,2355,business,9145.97,6,paid
2457,5775,auto,43386.61,31,
2458,8959,business,40691.64,12,
2459,2493,,42596.0,17,in_progress
2460,2913,business,9877.35,19,in_progress
2461,9237,mortgage,26298.46,28,in_progress
2462,9277,personal,31691.23,30,default
2463,4632,business,34209.53,30,
2464,217,mortgage,34562.29,20,PAID
2465,7203,business,1654.08,41,paid
2466,4375,auto,48027.73,45,
2467,9412,Personal,29384.41,27,
2468,8176,Personal,10514.45,16,PAID
2469,7223,personal,38544.82,31,
2470,6296,Personal,3648.25,57,paid
2471,1754,mortgage,9097.56,30,paid
2472,2365,mortgage,20436.46,46,paid
2473,2777,Personal,28595.4,29,paid
2474,3654,mortgage,21465.79,25,in_progress
2475,892,business,15880.2,11,in_progress
2476,4708,business,37111.4,30,defaulted
2477,2274,mortgage,1329.61,20,in_progress
2478,1896,,34243.11,57,PAID
2479,9987,auto,47543.18,19,paid
2480,9232,personal,8374.14,30,PAID
2481,9201,mortgage,42931.07,10,defaulted
2482,1173,personal,10080.44,38,defaulted
2483,2691,Personal,21621.83,58,
2484,7790,auto,48776.96,22,default
2485,1514,business,39549.57,53,
2486,633,mortgage,18610.64,38,defaulted
2487,9620,,18114.04,26,in_progress
2488,2466,auto,16780.36,36,default
2489,4270,personal,18762.92,16,defaulted
2490,9160,mortgage,48818.05,31,default
2491,2164,business,17698.04,38,defaulted
2492,8348,business,22810.25,47,
2493,293,mortgage,11394.92,18,PAID
2494,6973,mortgage,32298.32,35,default
2495,1177,auto,41802.78,46,defaulted
2496,6860,business,15012.94,38,default
2497,3988,personal,11424.91,28,defaulted
2498,8183,business,23117.66,15,defaulted
2499,9633,mortgage,34555.63,11,default
2500,357,personal,20923.18,39,in_progress
2501,8487,mortgage,8237.72,43,defaulted
2502,2444,business,9837.38,35,in_progress
2503,4302,auto,15087.99,38,PAID
2504,3070,personal,41892.79,51,defaulted
2505,7410,auto,25948.8,26,PAID
2506,6034,,29804.51,12,defaulted
2507,5322,Personal,10860.43,47,defaulted
2508,4881,,33070.05,15,in_progress
2509,2112,,42101.02,55,defaulted
2510,5532,personal,10804.84,12,in_progress
2511,8677,business,3863.56,14,
2512,5921,,33538.22,11,default
2513,5845,auto,40977.84,9,in_progress
2514,3179,,34529.92,36,paid
2515,321,auto,21993.32,55,defaulted
2516,5360,business,33022.27,31,default
2517,5786,mortgage,49849.73,14,default
2518,4073,Personal,31556.31,6,
2519,9158,business,26878.65,43,default
2520,2851,auto,27448.26,18,default
2521,7858,personal,23982.59,35,paid
2522,5477,,34703.91,26,paid
2523,2211,Personal,42393.88,9,paid
2524,6411,business,36319.52,13,PAID
2525,2714,auto,12044.27,21,paid
2526,1802,Personal,18966.22,14,in_progress
2527,5550,mortgage,29954.2,50,paid
2528,8339,,49664.63,19,default
2529,6820,,4360.98,14,paid
2530,9973,,10240.62,37,defaulted
2531,874,Personal,38961.11,41,default
2532,1144,,10422.72,33,in_progress
2533,8466,business,33955.36,21,paid
2534,1841,personal,49722.82,17,default
2535,7429,auto,32399.48,37,PAID
2536,1691,business,24475.23,52,paid
2537,9971,personal,41799.48,57,PAID
2538,4733,auto,38817.15,59,defaulted
2539,361,business,35832.17,22,PAID
2540,7951,mortgage,6742.48,15,PAID
2541,8532,personal,31956.58,55,paid
2542,1062,personal,1650.0,48,defaulted
2543,1527,Personal,3768.77,10,PAID
2544,1900,mortgage,2892.63,34,default
2545,6439,auto,6336.95,30,defaulted
2546,9590,Personal,22192.33,42,PAID
2547,1006,mortgage,47364.81,32,defaulted
2548,9585,,4669.22,48,
2549,9779,business,36344.52,13,default
2550,8998,,25859.39,50,in_progress
2551,2139,personal,14516.39,27,defaulted
2552,6563,Personal,16529.0,38,default
2553,7264,personal,2120.18,13,defaulted
2554,9225,mortgage,35320.28,12,PAID
2555,684,personal,5920.27,36,
2556,8,Personal,2700.11,6,in_progress
2557,9800,business,23947.34,55,in_progress
2558,2073,Personal,24389.76,42,PAID
2559,8096,auto,33081.72,54,PAID
2560,3594,personal,35615.45,49,defaulted
2561,2928,Personal,25930.64,51,PAID
2562,6637,Personal,35693.72,8,default
2563,7638,business,13261.55,33,paid
2564,6143,personal,8041.39,56,paid
2565,4989,personal,46642.04,15,default
2566,8075,auto,19289.84,39,default
2567,752,mortgage,5412.93,27,default
2568,9513,mortgage,41528.55,59,defaulted
2569,1424,personal,31041.77,10,PAID
2570,3225,Personal,30005.52,38,default
2571,3614,mortgage,7498.03,54,paid
2572,6092,mortgage,38111.52,26,in_progress
2573,6825,Personal,10977.44,40,in_progress
2574,6895,auto,3062.34,37,default
2575,4541,,8891.87,28,paid
2576,6193,auto,35328.01,29,default
2577,8026,,39767.31,57,default
2578,3404,personal,13083.15,28,default
2579,2346,mortgage,16436.92,39,default
2580,4729,Personal,8974.06,39,PAID
2581,4159,auto,23184.96,6,
2582,3423,Personal,11782.8,30,defaulted
2583,5542,personal,49221.2,38,paid
2584,4252,personal,38581.07,36,default
2585,4609,auto,30258.59,53,defaulted
2586,1371,mortgage,36345.03,18,PAID
2587,8874,Personal,9178.57,58,
2588,4612,mortgage,37436.52,34,defaulted
2589,1694,auto,17970.4,26,
2590,7676,personal,24007.94,20,default
2591,9600,personal,44378.78,26,
2592,9253,,47266.31,56,in_progress
2593,3943,auto,38659.58,39,default
2594,9563,,38611.8,9,
2595,265,personal,37482.13,48,default
2596,5853,business,31693.24,47,
2597,749,personal,10581.86,55,defaulted
2598,9230,business,29832.87,48,PAID
2599,7564,business,3773.07,12,PAID
2600,8264,business,2504.64,35,paid
2601,6470,,42061.79,50,in_progress
2602,4028,mortgage,27486.14,40,default
2603,7639,auto,1803.0,23,defaulted
2604,3967,auto,14363.22,40,
2605,3319,auto,34463.92,36,in_progress
2606,2897,,47028.5,6,paid
2607,8001,,42361.07,53,default
2608,4149,business,22811.09,44,
2609,5105,business,14992.94,16,in_progress
2610,8055,business,16195.87,10,in_progress
2611,2097,personal,36947.63,40,paid
2612,7758,,40417.08,32,
2613,912,Personal,18908.02,7,
2614,4731,Personal,31520.12,54,defaulted
2615,1005,personal,37535.14,35,
2616,7216,Personal,42439.56,59,paid
2617,6573,Personal,32405.09,16,PAID
2618,2458,,43350.52,54,PAID
2619,6711,mortgage,14795.93,52,defaulted
2620,3169,Personal,35240.16,27,PAID
2621,2572,personal,20700.77,24,PAID
2622,1727,business,46503.22,24,PAID
2623,3055,mortgage,11720.05,11,
2624,1667,Personal,39580.67,46,in_progress
2625,8964,personal,46651.21,34,paid
2626,5391,auto,34439.67,37,default
2627,7388,auto,39661.57,42,default
2628,559,,44421.7,46,paid
2629,2894,,16166.93,42,paid
2630,4137,mortgage,7101.41,56,default
2631,1990,,46888.53,27,default
2632,221,,2837.7,12,default
2633,1424,auto,24745.86,34,defaulted
2634,9442,personal,16800.76,45,paid
2635,8786,,28175.09,45,PAID
2636,2601,auto,49476.6,59,defaulted
2637,6575,auto,3240.7,58,
2638,8110,Personal,38711.17,32,defaulted
2639,8010,personal,2203.73,15,in_progress
2640,231,personal,13800.75,9,paid
2641,9124,personal,35572.04,48,
2642,9743,,14466.57,48,default
2643,5364,,30926.28,50,in_progress
2644,7069,business,48373.48,25,PAID
2645,7482,personal,43861.94,49,PAID
2646,733,Personal,41980.13,31,
2647,1814,auto,10483.54,13,
2648,4407,auto,14317.34,51,in_progress
2649,5702,auto,39591.56,50,paid
2650,4796,personal,36794.26,50,
2651,7910,personal,15275.19,41,defaulted
2652,1664,mortgage,22016.84,43,defaulted
2653,2565,,32778.24,11,defaulted
2654,2700,mortgage,26750.93,35,paid
2655,3531,mortgage,23349.3,37,default
2656,2776,business,5905.5,15,
2657,4393,mortgage,22313.04,40,defaulted
2658,9951,Personal,49616.01,47,PAID
2659,1288,personal,17754.91,32,paid
2660,8322,,35005.84,30,default
2661,4701,business,25784.42,55,
2662,3002,Personal,39941.41,34,default
2663,4133,auto,37665.47,19,defaulted
2664,9936,mortgage,47275.83,42,default
2665,8233,mortgage,32886.17,12,PAID
2666,9252,personal,47440.56,52,paid
2667,3278,Personal,3035.97,41,PAID
2668,9292,Personal,20933.76,9,defaulted
2669,7031,,34087.13,50,
2670,4699,,24534.56,55,PAID
2671,2835,,46676.59,11,PAID
2672,310,,7884.73,54,in_progress
2673,4429,mortgage,24530.41,59,
2674,2973,mortgage,42952.65,25,PAID
2675,8179,Personal,38115.01,51,
2676,4285,Personal,39769.29,32,
2677,696,auto,23658.66,43,paid
2678,8314,mortgage,17582.99,12,PAID
2679,9166,mortgage,25810.71,28,defaulted
2680,4743,Personal,10852.92,46,
2681,2673,,32426.2,21,paid
2682,3989,,39536.06,6,paid
2683,6796,personal,4518.44,36,defaulted
2684,735,Personal,30355.01,49,paid
2685,3463,mortgage,29196.57,24,PAID
2686,5549,auto,13939.11,36,defaulted
2687,1955,mortgage,49772.69,41,PAID
2688,6698,business,25489.64,32,paid
2689,5922,,44512.04,19,PAID
2690,1974,mortgage,10327.89,41,defaulted
2691,8166,mortgage,37693.55,34,default
2692,3152,mortgage,4885.33,48,
2693,6432,Personal,4337.92,29,defaulted
2694,7119,personal,10414.65,35,defaulted
2695,12,mortgage,37126.7,39,default
2696,9229,mortgage,49851.72,39,PAID
2697,4463,mortgage,40737.67,12,PAID
2698,6608,mortgage,21809.89,46,
2699,4397,mortgage,32535.7,47,in_progress
2700,7801,auto,24255.88,48,PAID
2701,7639,,13123.09,37,defaulted
2702,4201,Personal,31177.83,40,
2703,8161,Personal,26951.13,7,paid
2704,3654,mortgage,27350.88,44,
2705,2078,,4106.65,36,defaulted
2706,5763,auto,6931.63,43,default
2707,2670,business,25485.03,31,in_progress
2708,3426,business,18577.11,58,paid
2709,580,auto,21825.01,21,default
2710,5117,,20112.05,42,defaulted
2711,8455,business,35859.74,45,default
2712,4178,Personal,9749.46,57,PAID
2713,2859,business,47164.87,7,paid
2714,2019,,24049.99,42,PAID
2715,5954,mortgage,17678.85,44,PAID
2716,8238,,2037.63,13,
2717,6725,personal,18401.11,16,default
2718,3715,auto,31662.0,13,paid
2719,931,personal,40065.88,31,PAID
2720,5491,,36868.27,24,default
2721,9975,auto,29087.77,33,PAID
2722,248,auto,22368.22,9,defaulted
2723,9548,auto,26746.99,16,in_progress
2724,1219,,48127.86,39,in_progress
2725,1739,Personal,48338.89,16,in_progress
2726,9862,Personal,40361.24,7,paid
2727,1788,auto,9175.02,12,in_progress
2728,3214,mortgage,46776.87,16,paid
2729,1520,business,32746.5,54,defaulted
2730,7639,,24412.18,33,paid
2731,8426,mortgage,28510.22,11,in_progress
2732,5892,Personal,24344.65,42,PAID
2733,8563,,24431.84,24,in_progress
2734,7559,,22129.19,59,PAID
2735,5659,auto,44896.51,41,in_progress
2736,1731,Personal,23336.24,48,default
2737,8835,business,11787.03,58,in_progress
2738,32,personal,12208.95,37,in_progress
2739,3504,personal,7448.96,50,paid
2740,9707,mortgage,28159.73,40,
2741,2442,,16916.28,32,default
2742,8959,auto,29292.83,29,
2743,7550,Personal,46612.09,54,paid
2744,8726,mortgage,47825.99,28,in_progress
2745,7540,mortgage,15984.13,17,in_progress
2746,6592,mortgage,11790.29,15,
2747,6046,business,3711.63,43,in_progress
2748,1449,,14371.64,12,PAID
2749,3495,mortgage,25808.41,47,in_progress
2750,8266,auto,30527.78,12,default
2751,9084,business,5809.84,48,in_progress
2752,8919,personal,13029.31,19,in_progress
2753,2565,personal,3055.85,23,
2754,5073,personal,39034.47,42,paid
2755,2398,,14237.89,26,in_progress
2756,3458,auto,28887.19,41,default
2757,231,,23550.65,46,paid
2758,1411,auto,24390.81,22,PAID
2759,2084,business,33618.75,19,default
2760,1017,personal,21110.11,43,
2761,6222,business,13242.29,56,paid
2762,1461,personal,21068.09,18,defaulted
2763,9662,personal,41364.38,13,default
2764,7929,,28542.44,12,defaulted
2765,5622,personal,48854.27,55,default
2766,6476,,39465.31,17,paid
2767,8371,personal,41454.5,45,default
2768,8250,business,39350.6,51,
2769,5959,,22673.67,38,PAID
2770,8084,auto,40374.8,7,default
2771,4317,personal,31909.87,22,in_progress
2772,1144,mortgage,12058.11,50,default
2773,4268,Personal,5653.31,34,paid
2774,4015,auto,25443.68,26,PAID
2775,2309,auto,29562.62,16,paid
2776,2788,business,18121.18,37,
2777,6625,Personal,31852.42,23,
2778,2381,business,8387.33,37,in_progress
2779,1509,auto,40509.84,52,in_progress
2780,3867,personal,20638.29,30,in_progress
2781,1714,,36571.22,40,paid
2782,962,,42795.93,57,default
2783,9081,,12704.91,54,defaulted
2784,1647,personal,27725.97,16,in_progress
2785,5325,business,7124.68,41,
2786,2982,auto,3086.36,16,
2787,1720,auto,2962.4,35,in_progress
2788,2495,,47557.69,54,PAID
2789,454,auto,3194.89,13,paid
2790,5443,mortgage,30554.77,12,
2791,3635,,3812.18,16,defaulted
2792,2363,personal,36016.38,15,default
2793,7483,business,24976.87,24,PAID
2794,9984,,11209.49,43,
2795,7364,business,30562.13,13,defaulted
2796,5884,personal,17376.47,10,default
2797,8695,business,8424.14,18,paid
2798,832,business,37248.71,23,defaulted
2799,4744,business,19706.93,57,PAID
2800,9649,business,23989.76,34,in_progress
2801,8460,,2893.86,10,PAID
2802,92,business,28622.45,23,default
2803,1733,auto,26172.85,49,paid
2804,1905,mortgage,37675.73,54,
2805,2285,Personal,24428.99,50,paid
2806,7120,,42357.6,42,defaulted
2807,2422,,18052.69,53,in_progress
2808,8467,auto,37610.11,44,in_progress
2809,520,auto,12845.01,34,
2810,9830,,43297.96,35,PAID
2811,9234,auto,18242.67,30,defaulted
2812,3115,auto,37083.5,25,default
2813,410,business,40408.12,51,defaulted
2814,1999,Personal,9042.16,30,
2815,1038,Personal,40261.05,48,
2816,1917,business,15191.36,38,PAID
2817,5465,,30164.38,14,in_progress
2818,1794,business,26558.7,51,PAID
2819,5808,Personal,29695.0,36,default
2820,4294,auto,39640.82,9,defaulted
2821,1737,business,41734.45,39,paid
2822,9578,auto,13287.4,11,in_progress
2823,4090,auto,10272.35,18,paid
2824,9931,,5101.99,21,paid
2825,3954,business,35593.65,56,PAID
2826,5127,business,24334.15,16,paid
2827,1248,,8319.97,18,defaulted
2828,6632,Personal,24680.52,11,paid
2829,8616,business,49243.48,19,paid
2830,1947,personal,28330.06,54,paid
2831,6093,,43731.81,37,
2832,4866,auto,5330.2,25,paid
2833,4237,auto,45201.65,46,in_progress
