complaint_id,customer_id,complaint_type,complaint_date,status
1446,5292,,2023-05-21,resolved
1447,862,,2022-01-11,pending
1448,7641,loan,2022-09-12,Resolved
1449,9957,transaction,2022-08-12,in_progress
1450,5531,,2021-05-28,Resolved
1451,2740,transaction,2021-01-25,in_progress
1452,4477,transaction,2023-12-29,pending
1453,9702,other,2022-01-08,
1454,3186,,2023-03-07,
1455,9417,,2023-11-12,in_progress
1456,359,,2022-01-23,in_progress
1457,1310,other,2022-12-28,
1458,7922,,2023-11-06,resolved
1459,5026,service,2022-03-29,Resolved
1460,6083,,2022-09-26,in_progress
1461,6443,transaction,2022-10-11,
1462,2094,,2021-01-19,in_progress
1463,1647,Transaction,2022-02-26,resolved
1464,6877,service,2021-07-30,in_progress
1465,3194,service,2022-08-07,pending
1466,9816,service,2022-06-25,pending
1467,1181,other,2022-12-11,pending
1468,2215,Transaction,2022-12-11,
1469,657,Transaction,2023-08-30,pending
1470,295,Transaction,2022-04-03,
1471,2357,,2023-10-15,
1472,8067,,2021-01-01,Resolved
1473,6863,,2021-08-28,resolved
1474,3530,,2022-05-21,
1475,2202,service,2021-12-02,
1476,5608,transaction,2021-08-15,in_progress
1477,7247,,2021-08-21,
1478,1692,loan,2023-07-18,resolved
1479,6482,other,2022-12-25,pending
1480,3578,transaction,2021-09-11,
1481,4995,service,2023-02-23,Resolved
1482,410,service,2023-01-18,in_progress
1483,9115,loan,2021-12-12,
1484,7481,,2022-09-29,
1485,2132,transaction,2022-11-29,Resolved
1486,5267,Transaction,2022-11-30,
1487,9220,,2021-02-24,Resolved
1488,8167,other,2023-11-19,Resolved
1489,115,loan,2022-09-10,resolved
1490,8933,Transaction,2021-06-18,
1491,2593,,2023-12-12,in_progress
1492,4669,,2023-05-28,
1493,8770,,2021-09-20,in_progress
1494,1455,service,2022-09-21,
1495,8377,loan,2023-08-25,Resolved
1496,9964,Transaction,2022-07-04,in_progress
1497,6816,transaction,2022-01-13,Resolved
1498,8890,service,2023-08-18,in_progress
1499,4024,,2023-02-12,
1500,8113,,2023-12-14,
1501,7010,loan,2022-12-20,
1502,4787,,2023-02-15,
1503,2797,transaction,2023-10-31,Resolved
1504,6051,other,2021-02-15,
1505,9895,service,2021-12-21,resolved
1506,9865,Transaction,2023-04-26,resolved
1507,2534,loan,2021-11-23,pending
1508,2735,,2022-05-13,pending
1509,3615,loan,2021-09-14,
1510,7415,,2022-02-15,
1511,9104,loan,2021-04-23,
1512,9449,service,2022-05-17,pending
1513,2618,loan,2021-09-24,Resolved
1514,629,service,2022-10-31,Resolved
1515,8722,Transaction,2021-05-31,
1516,7690,service,2023-02-10,Resolved
1517,8073,,2022-12-06,
1518,6133,service,2022-12-08,
1519,3710,service,2021-02-22,pending
1520,8497,service,2022-07-13,resolved
1521,4885,loan,2021-06-03,
1522,8211,other,2021-04-03,Resolved
1523,3787,service,2023-10-01,
1524,6791,service,2021-07-24,in_progress
1525,9348,loan,2021-03-12,in_progress
1526,5202,loan,2021-12-30,
1527,1582,,2023-06-18,pending
1528,8209,service,2022-07-08,Resolved
1529,2588,,2023-05-09,pending
1530,6788,other,2022-09-07,in_progress
1531,4059,other,2023-04-08,resolved
1532,4852,loan,2023-03-25,
1533,8897,transaction,2022-02-10,Resolved
1534,7674,other,2023-06-16,
1535,1387,,2023-08-09,pending
1536,2618,transaction,2023-08-22,resolved
1537,2135,service,2023-04-08,
1538,602,loan,2023-08-10,in_progress
1539,7103,,2023-01-28,Resolved
1540,1539,Transaction,2023-07-02,
1541,5791,transaction,2021-01-18,in_progress
1542,2226,transaction,2021-12-24,
1543,2751,transaction,2022-01-23,pending
1544,6939,loan,2023-08-01,
1545,3664,loan,2022-03-11,
1546,1674,Transaction,2022-01-30,Resolved
1547,9983,Transaction,2023-02-16,resolved
1548,2944,,2023-03-10,pending
1549,1448,service,2021-08-07,Resolved
1550,4655,Transaction,2022-06-03,Resolved
1551,5331,other,2023-03-23,in_progress
1552,6054,,2021-10-15,pending
1553,8476,,2021-11-02,resolved
1554,9421,other,2023-05-19,
1555,1332,transaction,2023-12-17,
1556,1495,loan,2023-05-12,pending
1557,6156,,2023-01-08,pending
1558,920,Transaction,2023-11-01,
1559,24,,2021-01-21,in_progress
1560,6085,,2022-06-24,
1561,5997,,2022-05-20,
1562,8329,other,2022-03-18,
1563,4449,loan,2021-02-25,Resolved
1564,9635,Transaction,2023-02-27,resolved
1565,5907,,2022-05-29,pending
1566,9692,service,2021-11-11,
1567,3201,other,2021-11-19,in_progress
1568,3691,Transaction,2022-08-09,in_progress
1569,4326,loan,2023-04-26,
1570,3453,transaction,2023-04-05,
1571,2366,,2021-03-13,in_progress
1572,3275,Transaction,2023-09-24,Resolved
1573,917,,2021-03-04,
1574,9601,,2023-08-20,Resolved
1575,6388,Transaction,2021-09-27,pending
1576,8469,service,2021-04-16,resolved
1577,7,other,2023-10-08,pending
1578,5686,loan,2022-12-15,resolved
1579,3647,,2021-01-26,Resolved
1580,8139,,2023-03-06,in_progress
1581,820,transaction,2022-12-19,
1582,8846,,2022-10-17,
1583,3430,service,2022-07-24,Resolved
1584,7316,other,2022-03-16,
1585,4062,Transaction,2022-10-14,Resolved
1586,6502,,2023-05-24,
1587,1308,,2023-08-06,
1588,2197,service,2021-02-15,resolved
1589,5473,service,2021-04-23,Resolved
1590,4707,transaction,2023-10-07,resolved
1591,7059,transaction,2022-08-30,in_progress
1592,5249,Transaction,2023-01-17,resolved
1593,3560,,2023-05-31,pending
1594,5086,transaction,2021-06-09,resolved
1595,5633,,2023-05-12,in_progress
1596,4863,loan,2021-05-22,Resolved
1597,3308,service,2023-02-23,resolved
1598,4100,loan,2023-04-09,
1599,8523,transaction,2021-01-13,resolved
1600,6907,loan,2023-05-30,in_progress
1601,8299,,2022-08-29,in_progress
1602,6032,,2022-12-01,
1603,3153,service,2023-11-05,in_progress
1604,7714,transaction,2021-06-28,
1605,3648,transaction,2023-05-23,Resolved
1606,3220,transaction,2021-03-10,
1607,5064,Transaction,2021-02-24,resolved
1608,8487,service,2023-08-18,in_progress
1609,6602,loan,2021-12-29,pending
1610,9330,,2021-01-08,resolved
1611,3112,,2022-01-10,
1612,8100,,2023-04-22,in_progress
1613,1749,other,2021-01-29,
1614,2217,,2023-09-03,pending
1615,7039,,2023-09-29,in_progress
1616,2339,other,2021-06-08,resolved
1617,1949,,2021-12-06,resolved
1618,3644,other,2023-05-22,resolved
1619,9299,Transaction,2022-09-14,Resolved
1620,9439,,2023-06-01,Resolved
1621,8095,,2023-11-16,
1622,7313,transaction,2023-12-10,
1623,7322,service,2022-06-10,Resolved
1624,5052,,2022-03-13,
1625,9931,,2021-04-24,Resolved
1626,1731,,2021-09-28,
1627,7186,service,2021-06-25,Resolved
1628,1212,transaction,2023-07-16,pending
1629,9646,other,2022-11-17,resolved
1630,8630,loan,2022-05-22,
1631,7013,service,2022-06-29,in_progress
1632,1827,transaction,2022-08-04,
1633,9912,other,2021-08-10,
1634,9720,Transaction,2021-01-23,Resolved
1635,2019,,2022-02-27,
1636,7843,Transaction,2023-03-10,pending
1637,5597,other,2022-06-16,
1638,4229,other,2021-09-29,Resolved
1639,4445,other,2022-11-08,resolved
1640,7987,transaction,2021-06-11,Resolved
1641,4697,loan,2021-12-06,Resolved
1642,3701,loan,2023-09-06,pending
1643,1574,loan,2023-06-04,Resolved
1644,2143,transaction,2021-09-21,
1645,7808,Transaction,2022-04-25,
1646,4682,,2021-08-20,resolved
1647,341,transaction,2022-02-28,in_progress
1648,5672,,2021-08-06,
1649,5662,transaction,2023-09-23,pending
1650,4589,transaction,2021-12-11,Resolved
1651,2099,other,2021-10-16,Resolved
1652,108,,2023-08-25,
1653,7320,other,2023-02-23,
1654,8200,Transaction,2023-12-11,in_progress
1655,63,service,2022-01-27,in_progress
1656,5188,loan,2022-09-05,Resolved
1657,2020,Transaction,2021-06-13,
1658,5762,Transaction,2022-12-19,in_progress
1659,3862,,2023-10-04,Resolved
1660,3071,,2023-01-17,
1661,5415,service,2023-02-05,
1662,3129,other,2021-02-02,Resolved
1663,5189,,2022-06-04,Resolved
1664,8257,service,2023-11-17,
1665,8666,service,2022-06-26,Resolved
1666,4695,Transaction,2022-06-08,in_progress
1667,7401,Transaction,2022-04-21,
1668,467,transaction,2021-01-13,
1669,6253,loan,2021-03-30,resolved
1670,6083,Transaction,2022-05-25,pending
1671,7280,,2023-11-21,pending
1672,8379,Transaction,2022-01-20,pending
1673,6745,service,2021-05-22,pending
1674,8668,,2021-04-26,
1675,2717,Transaction,2021-11-30,Resolved
1676,8619,other,2022-05-12,resolved
1677,1123,,2022-01-08,
1678,113,,2022-11-26,Resolved
1679,5257,Transaction,2023-09-12,resolved
1680,5562,,2022-11-23,in_progress
1681,2512,transaction,2023-02-01,in_progress
1682,8159,service,2021-07-21,
1683,7247,Transaction,2021-11-05,resolved
1684,9683,,2021-06-25,resolved
1685,6126,Transaction,2021-05-22,in_progress
1686,9748,,2023-09-19,resolved
1687,4327,,2022-12-27,pending
1688,886,Transaction,2023-04-14,
1689,9169,,2022-09-19,
1690,6419,,2022-10-30,resolved
1691,3819,,2023-07-30,
1692,8740,service,2021-06-29,pending
1693,9653,Transaction,2021-06-22,
1694,6501,Transaction,2022-12-30,pending
1695,933,,2022-12-09,
1696,7454,,2022-01-20,
1697,7506,service,2023-04-05,
1698,8989,service,2021-12-14,
1699,9450,loan,2022-08-30,pending
1700,9561,other,2021-09-21,resolved
1701,4297,transaction,2023-01-06,
1702,8996,other,2022-04-21,pending
1703,3299,loan,2021-11-29,pending
1704,2102,,2023-09-22,Resolved
1705,8004,service,2023-06-30,Resolved
1706,5799,,2023-12-16,resolved
1707,3593,other,2022-05-26,in_progress
1708,7543,other,2022-09-28,pending
1709,3826,transaction,2023-05-12,pending
1710,8601,service,2021-03-05,Resolved
1711,1742,,2021-05-23,Resolved
1712,4051,loan,2023-01-14,in_progress
1713,9327,other,2022-09-28,in_progress
1714,3993,,2021-02-08,Resolved
1715,9777,,2021-11-08,in_progress
1716,6335,,2023-10-23,in_progress
1717,569,,2023-03-26,
1718,3522,,2021-07-21,pending
1719,1525,,2021-11-12,resolved
1720,2551,,2021-03-05,in_progress
1721,6251,service,2021-10-30,
1722,9859,service,2021-01-02,
1723,1257,loan,2022-04-28,resolved
1724,3870,other,2023-08-03,Resolved
1725,3811,other,2023-06-26,
1726,9856,,2023-07-07,
1727,1051,transaction,2023-12-09,Resolved
1728,9277,transaction,2021-10-28,resolved
1729,6975,loan,2021-06-19,
1730,2131,transaction,2021-02-13,resolved
1731,4854,other,2022-07-28,
1732,7313,,2022-03-30,pending
1733,1252,loan,2021-07-24,
1734,7317,other,2021-12-19,in_progress
1735,1850,other,2023-01-24,resolved
1736,9040,service,2023-07-21,pending
1737,5393,transaction,2022-08-19,Resolved
1738,5500,other,2021-01-18,in_progress
1739,5006,,2022-07-16,
1740,2921,,2023-12-20,
1741,6016,service,2022-02-13,Resolved
1742,1139,Transaction,2022-07-31,pending
1743,5624,loan,2021-06-27,pending
1744,4162,transaction,2022-08-06,Resolved
1745,3043,service,2021-12-23,
1746,5284,transaction,2023-07-27,
1747,8682,service,2023-04-22,in_progress
1748,6412,other,2021-10-18,
1749,6122,,2022-12-02,Resolved
1750,6729,other,2021-02-26,in_progress
1751,9780,transaction,2023-01-08,in_progress
1752,3460,,2022-11-28,
1753,3146,service,2022-01-29,
1754,7881,other,2022-04-02,in_progress
1755,7261,other,2023-06-20,
1756,4076,transaction,2022-05-07,in_progress
1757,2010,transaction,2022-08-12,pending
1758,6236,loan,2022-08-27,resolved
1759,5172,service,2021-04-11,
1760,4888,,2021-09-03,
1761,4341,,2023-04-09,resolved
1762,7558,loan,2022-01-24,Resolved
1763,419,Transaction,2021-06-26,Resolved
1764,5161,other,2022-02-16,in_progress
1765,8676,,2021-03-02,
1766,8797,service,2022-08-18,Resolved
1767,9070,,2023-12-17,resolved
1768,5966,loan,2023-07-13,
1769,3606,,2021-03-31,
1770,5532,Transaction,2021-12-08,Resolved
1771,7503,transaction,2023-03-31,pending
1772,1798,Transaction,2023-08-04,
1773,9840,service,2022-06-06,Resolved
1774,6670,,2021-11-14,
1775,4716,,2022-06-05,
1776,8424,,2022-06-18,pending
1777,7867,service,2023-04-14,
1778,1147,Transaction,2023-01-25,
1779,1078,loan,2021-01-14,
1780,5982,transaction,2022-12-31,Resolved
1781,6558,,2023-10-06,
1782,4097,other,2023-06-12,resolved
1783,5576,other,2023-05-01,in_progress
1784,1445,other,2023-11-30,pending
1785,6093,,2023-03-13,resolved
1786,5037,other,2023-10-27,
1787,1304,transaction,2021-01-02,pending
1788,3286,,2023-06-07,resolved
1789,2049,,2021-08-29,Resolved
1790,260,,2021-12-22,resolved
1791,2004,service,2023-05-08,
1792,2250,other,2021-06-02,resolved
1793,7665,,2023-11-27,pending
1794,4433,,2022-10-30,resolved
1795,7288,,2023-09-24,resolved
1796,5035,,2021-04-02,
1797,5330,service,2022-06-07,pending
1798,4861,,2023-03-03,resolved
1799,2915,transaction,2023-04-25,resolved
1800,9468,other,2023-01-26,resolved
1801,620,Transaction,2023-10-09,
1802,8217,service,2021-09-14,pending
1803,2612,transaction,2023-06-01,resolved
1804,4794,,2023-12-16,in_progress
1805,3513,,2022-01-12,
1806,9542,transaction,2021-09-15,pending
1807,9154,loan,2021-09-16,
1808,4168,loan,2021-11-06,in_progress
1809,9188,,2021-01-18,resolved
1810,1838,service,2022-04-12,resolved
1811,8894,other,2023-05-25,Resolved
1812,7530,,2023-07-05,Resolved
1813,9079,,2022-10-31,
1814,4053,,2023-02-12,
1815,3929,loan,2022-10-01,Resolved
1816,5599,,2023-10-01,in_progress
1817,4561,service,2022-06-25,pending
1818,4160,other,2021-08-26,in_progress
1819,8990,loan,2022-12-17,
1820,9139,service,2023-05-07,
1821,8278,,2021-05-08,
1822,8229,transaction,2023-03-02,in_progress
1823,1360,,2023-01-04,
1824,3894,service,2022-09-05,resolved
1825,5684,,2023-05-04,in_progress
1826,3494,,2023-10-12,
1827,7780,Transaction,2021-10-28,in_progress
1828,8739,loan,2021-04-12,resolved
1829,9325,other,2022-12-11,in_progress
1830,139,Transaction,2023-10-27,Resolved
1831,1298,other,2021-07-21,
1832,8518,,2021-06-20,
1833,7340,,2023-03-28,in_progress
1834,729,transaction,2022-01-10,Resolved
1835,803,transaction,2023-01-11,
1836,2655,Transaction,2022-03-08,pending
1837,1886,,2022-04-02,pending
1838,5169,,2022-03-11,
1839,8917,loan,2023-03-30,in_progress
1840,9303,transaction,2021-08-03,resolved
1841,3082,Transaction,2021-09-19,
1842,7868,other,2021-10-28,pending
1843,32,Transaction,2022-05-03,pending
1844,7394,,2021-06-16,
1845,5177,Transaction,2022-12-30,resolved
1846,2627,,2022-02-07,
1847,3352,Transaction,2021-10-04,Resolved
1848,1179,other,2023-05-25,in_progress
1849,8531,loan,2021-03-10,
1850,3439,,2023-01-20,
1851,1052,loan,2023-02-19,pending
1852,4097,loan,2021-05-09,pending
1853,2406,,2022-11-20,resolved
1854,7167,other,2021-01-29,resolved
1855,967,Transaction,2023-07-02,
1856,2844,Transaction,2021-04-09,
1857,2050,transaction,2022-07-01,pending
1858,3397,loan,2023-10-15,pending
1859,9534,,2022-11-26,
1860,4231,,2022-12-14,Resolved
1861,1020,service,2021-11-24,Resolved
1862,9864,,2022-12-13,
1863,5547,Transaction,2023-03-02,pending
1864,3761,,2023-07-21,pending
1865,4208,,2021-08-16,pending
1866,7260,transaction,2022-10-24,
1867,6056,,2022-10-25,
1868,3198,loan,2023-07-08,
1869,5824,loan,2021-03-06,pending
1870,9070,loan,2021-03-10,Resolved
1871,5051,service,2021-05-15,in_progress
1872,6230,,2021-03-03,
1873,8345,service,2022-06-24,
1874,1185,Transaction,2022-05-28,Resolved
1875,609,other,2022-02-01,Resolved
1876,1389,,2022-12-12,in_progress
1877,2177,Transaction,2021-06-27,Resolved
1878,8551,loan,2023-01-20,Resolved
1879,140,,2022-07-22,Resolved
1880,1815,,2023-02-04,
1881,1220,,2021-05-24,
1882,5350,Transaction,2023-04-06,in_progress
1883,4704,,2021-03-18,in_progress
1884,3547,service,2023-01-15,
1885,5307,service,2021-09-01,
1886,1404,,2021-11-05,resolved
1887,1275,other,2022-09-15,resolved
1888,2753,Transaction,2021-09-02,
1889,9356,Transaction,2022-08-18,resolved
1890,8135,other,2022-06-16,
1891,2483,loan,2023-06-06,in_progress
1892,5072,other,2023-11-21,Resolved
1893,3548,,2021-04-30,
1894,9266,other,2022-06-05,Resolved
1895,3512,other,2022-10-07,
1896,2111,service,2021-04-29,resolved
1897,1130,other,2021-09-27,
1898,3200,Transaction,2021-09-23,
1899,137,,2021-06-09,resolved
1900,933,,2021-12-26,Resolved
1901,3286,Transaction,2021-11-22,
1902,4658,service,2022-02-15,resolved
1903,4215,service,2021-04-28,
1904,7495,transaction,2022-10-04,
1905,5100,loan,2023-09-07,resolved
1906,4570,,2022-07-17,
1907,165,service,2021-11-19,
1908,7622,,2022-04-26,
1909,347,transaction,2023-02-15,
1910,7579,,2021-07-04,in_progress
1911,3741,,2021-02-25,
1912,4829,,2023-03-01,in_progress
1913,3030,other,2021-05-03,pending
1914,711,transaction,2022-12-19,resolved
1915,969,transaction,2023-05-08,Resolved
1916,5650,transaction,2023-05-25,Resolved
1917,467,transaction,2023-03-29,resolved
1918,2019,other,2022-09-12,resolved
1919,4035,loan,2023-10-09,
1920,5120,Transaction,2021-02-06,in_progress
1921,4075,transaction,2021-04-14,
1922,6688,other,2023-01-20,
1923,7112,Transaction,2022-03-22,pending
1924,8505,transaction,2023-01-25,resolved
1925,1104,Transaction,2023-04-13,
1926,6014,loan,2022-01-07,resolved
1927,4777,transaction,2023-05-04,resolved
1928,5727,Transaction,2022-10-13,resolved
1929,3528,transaction,2023-09-28,
1930,9475,Transaction,2021-05-12,in_progress
1931,8960,transaction,2023-03-19,resolved
1932,6647,other,2023-09-17,
1933,3557,transaction,2021-12-04,resolved
1934,4558,,2023-11-15,pending
1935,387,service,2021-02-18,
1936,8709,service,2021-01-29,pending
1937,9417,service,2021-07-08,Resolved
1938,8453,,2022-08-15,
1939,4775,,2021-09-23,
1940,3006,,2023-12-01,
1941,1327,,2022-03-06,Resolved
1942,7989,other,2023-05-15,
1943,2802,service,2023-10-06,in_progress
1944,3891,service,2023-08-23,
1945,8167,loan,2023-12-18,
1946,1878,transaction,2021-01-17,pending
1947,4256,Transaction,2022-07-20,resolved
1948,7435,loan,2022-09-15,
1949,8986,Transaction,2022-12-20,resolved
1950,2656,loan,2023-08-26,in_progress
1951,8272,,2023-04-03,pending
1952,2972,,2021-04-30,in_progress
1953,2307,,2022-04-13,
1954,724,loan,2023-03-29,
1955,5570,Transaction,2021-02-27,in_progress
1956,6517,loan,2022-11-04,
1957,1289,,2021-10-15,
1958,8690,,2023-09-05,
1959,6687,,2022-01-30,resolved
1960,7620,,2023-08-29,pending
1961,8981,Transaction,2023-04-21,pending
1962,6599,transaction,2023-04-28,
1963,8619,,2023-06-12,Resolved
1964,9853,,2023-01-12,in_progress
1965,4390,transaction,2021-04-22,in_progress
1966,1012,other,2023-10-13,
1967,9021,transaction,2023-06-05,
1968,8671,transaction,2023-02-10,in_progress
1969,1865,,2023-05-05,in_progress
1970,5077,transaction,2022-08-12,resolved
1971,541,loan,2023-05-17,
1972,6664,Transaction,2023-12-20,
1973,5614,loan,2022-05-20,
1974,9058,loan,2021-12-20,Resolved
1975,4792,,2022-11-05,
1976,9410,other,2023-03-20,
1977,2136,service,2022-08-14,pending
1978,7266,transaction,2021-08-16,
1979,4532,other,2021-07-02,
1980,5287,loan,2023-10-08,pending
1981,2861,,2023-08-26,pending
1982,6915,loan,2022-04-22,Resolved
1983,2450,transaction,2023-12-12,
1984,1956,loan,2023-05-24,Resolved
1985,4578,Transaction,2021-12-12,Resolved
1986,7214,Transaction,2023-11-17,in_progress
1987,4190,transaction,2023-04-25,resolved
1988,5909,other,2022-06-09,Resolved
1989,1520,transaction,2021-04-28,
1990,6236,Transaction,2023-01-16,pending
1991,5538,,2022-05-21,Resolved
1992,9657,transaction,2023-06-03,
1993,5493,service,2023-03-12,
1994,3653,transaction,2023-03-15,pending
1995,4000,loan,2022-06-17,resolved
1996,1620,,2022-09-23,
1997,3584,,2022-05-02,
1998,1406,other,2021-01-05,resolved
1999,5098,service,2022-07-20,
2000,2095,service,2023-11-25,Resolved
2001,2205,loan,2023-12-27,
2002,6688,Transaction,2023-04-20,
2003,2501,,2022-07-22,pending
2004,9861,Transaction,2021-04-02,resolved
2005,1093,service,2023-09-26,
2006,848,,2021-07-24,in_progress
2007,9647,,2021-04-12,in_progress
2008,4927,other,2023-01-19,pending
2009,9951,other,2021-06-20,
2010,1332,,2021-10-05,
2011,6014,transaction,2021-11-18,Resolved
2012,5150,service,2021-04-28,resolved
2013,2726,transaction,2023-03-20,resolved
2014,6196,transaction,2021-09-22,pending
2015,1480,transaction,2022-03-26,
2016,1958,other,2023-12-09,resolved
2017,6439,loan,2022-03-02,
2018,1332,transaction,2021-05-22,
2019,3851,,2021-11-16,Resolved
2020,9827,,2023-12-25,
2021,7700,loan,2023-11-02,pending
2022,4929,,2023-10-14,in_progress
2023,4114,loan,2021-08-30,in_progress
2024,4916,,2021-12-11,
2025,7790,transaction,2023-12-31,Resolved
2026,3485,service,2023-01-09,Resolved
2027,7711,transaction,2021-05-31,
2028,6518,,2021-12-10,resolved
2029,4697,Transaction,2021-07-08,in_progress
2030,1793,transaction,2022-07-31,pending
2031,4742,loan,2022-03-03,pending
2032,2321,service,2023-10-31,resolved
2033,1089,loan,2022-06-09,in_progress
2034,9999,,2021-11-15,in_progress
2035,6139,,2022-07-24,pending
2036,9617,service,2021-10-14,
2037,9202,transaction,2022-03-03,in_progress
2038,1714,,2023-05-14,
2039,5019,loan,2023-07-08,Resolved
2040,7475,,2022-11-06,Resolved
2041,4558,other,2023-08-13,
2042,4541,,2021-07-25,in_progress
2043,8479,,2023-10-15,
2044,250,loan,2022-09-13,Resolved
2045,2691,transaction,2023-07-04,resolved
2046,3357,transaction,2023-05-28,pending
2047,8372,other,2023-06-01,
2048,7719,,2023-07-01,resolved
2049,4410,,2022-01-24,
2050,8420,other,2022-11-08,
2051,1513,loan,2022-10-28,
2052,1493,loan,2023-01-02,
2053,9704,loan,2022-06-24,Resolved
2054,56,Transaction,2021-07-24,in_progress
2055,7543,service,2023-08-09,
2056,6458,loan,2022-10-28,
2057,3716,,2021-04-14,resolved
2058,379,loan,2022-08-21,pending
2059,3941,other,2023-09-20,Resolved
2060,1601,loan,2023-10-07,Resolved
2061,5359,service,2021-12-28,in_progress
2062,3599,Transaction,2021-12-03,Resolved
2063,8202,,2022-01-06,Resolved
2064,2580,other,2021-06-11,resolved
2065,357,,2022-05-08,Resolved
2066,6357,transaction,2021-02-13,Resolved
2067,3679,,2023-03-24,Resolved
2068,3581,other,2023-01-12,in_progress
2069,1960,,2022-07-06,resolved
2070,8031,service,2023-04-22,
2071,7946,,2023-02-17,resolved
2072,7936,Transaction,2021-06-13,resolved
2073,7324,loan,2023-03-23,Resolved
2074,2684,transaction,2022-02-09,resolved
2075,996,Transaction,2022-04-06,pending
2076,3393,Transaction,2023-11-11,
2077,884,,2023-03-18,in_progress
2078,890,transaction,2021-09-07,
2079,8919,,2021-11-28,
2080,5540,,2023-07-27,
2081,4889,service,2023-11-28,pending
2082,1894,,2023-09-11,resolved
2083,2747,,2022-03-06,
2084,4915,other,2022-12-30,
2085,8572,loan,2022-10-21,pending
2086,8579,,2021-06-15,
2087,9151,Transaction,2023-12-15,Resolved
2088,9417,other,2023-08-01,
2089,8299,Transaction,2021-09-09,Resolved
2090,1894,,2022-10-07,Resolved
2091,6809,Transaction,2021-10-10,
2092,4603,,2022-01-24,in_progress
2093,4141,loan,2021-01-09,resolved
2094,1700,other,2022-03-31,in_progress
2095,7876,other,2023-01-21,Resolved
2096,1855,service,2022-08-11,
2097,5870,other,2023-07-22,
2098,3936,service,2022-07-04,Resolved
2099,4002,,2023-10-12,
2100,1753,Transaction,2023-09-03,pending
2101,6693,,2022-06-17,
2102,9105,transaction,2022-10-15,resolved
2103,9516,other,2021-08-04,in_progress
2104,980,transaction,2021-12-27,
2105,6202,other,2022-02-05,
2106,9089,,2021-06-26,
2107,348,loan,2022-04-18,resolved
2108,7808,other,2023-11-14,
2109,7215,,2022-11-16,pending
2110,8422,loan,2023-05-11,pending
2111,7161,transaction,2022-07-09,resolved
2112,454,,2023-03-12,resolved
2113,6060,other,2022-11-06,Resolved
2114,4694,,2021-12-26,Resolved
2115,7181,service,2022-02-17,pending
2116,260,other,2021-12-10,in_progress
2117,749,loan,2023-10-11,
2118,7896,transaction,2023-12-28,pending
2119,6338,transaction,2021-07-25,in_progress
2120,2256,Transaction,2023-10-09,in_progress
2121,3319,,2021-01-30,
2122,4745,other,2022-03-26,resolved
2123,4855,other,2022-11-24,pending
2124,1754,loan,2021-08-17,Resolved
2125,6718,,2022-08-29,
2126,8327,service,2021-08-26,in_progress
2127,8270,transaction,2023-04-15,in_progress
2128,9928,transaction,2023-03-22,
2129,3467,,2021-12-15,Resolved
2130,8956,service,2023-01-01,pending
2131,6733,service,2022-01-01,
2132,7987,loan,2022-05-27,
2133,5102,Transaction,2022-06-26,resolved
2134,5702,,2021-05-11,
2135,1973,loan,2023-05-17,resolved
2136,604,service,2021-03-15,in_progress
2137,792,,2023-02-05,pending
2138,8611,loan,2021-01-08,
2139,8689,,2023-07-14,pending
2140,3847,service,2022-07-03,
2141,7113,service,2021-05-27,pending
2142,9729,,2022-06-23,Resolved
2143,4550,Transaction,2023-10-03,Resolved
2144,9962,Transaction,2022-05-24,resolved
2145,5900,transaction,2021-11-22,
2146,5660,,2023-01-10,
2147,7784,other,2022-07-15,pending
2148,7165,transaction,2021-03-12,resolved
2149,2268,,2021-02-13,
2150,9075,service,2022-01-16,resolved
2151,5347,Transaction,2022-11-29,pending
2152,5266,loan,2021-01-09,
2153,5595,,2022-05-07,
2154,3641,,2022-12-20,
2155,3082,Transaction,2021-10-25,Resolved
2156,144,,2023-05-14,
2157,1352,,2021-11-25,in_progress
2158,7879,loan,2023-02-20,pending
2159,9014,,2023-04-26,
2160,8763,Transaction,2021-04-04,
2161,2608,,2023-08-30,pending
2162,4335,,2021-11-09,resolved
2163,715,service,2022-04-11,resolved
2164,8128,service,2022-09-20,
2165,4253,other,2023-07-09,pending
2166,2391,other,2023-08-07,
2167,1332,service,2021-09-06,
2168,3109,loan,2022-10-12,
2169,1493,transaction,2021-01-20,resolved
2170,226,Transaction,2023-09-20,in_progress
2171,3362,Transaction,2022-12-21,in_progress
2172,9714,loan,2023-11-21,resolved
2173,9229,,2021-06-21,in_progress
2174,6071,,2021-12-22,in_progress
2175,9937,Transaction,2023-09-02,resolved
2176,3025,other,2021-10-17,pending
2177,7406,other,2023-03-21,resolved
2178,1616,Transaction,2022-09-20,
2179,2778,transaction,2022-02-10,Resolved
2180,6037,Transaction,2022-03-31,in_progress
2181,6296,,2021-02-27,resolved
2182,9714,service,2023-03-20,resolved
2183,3167,,2022-03-19,resolved
2184,9894,other,2023-03-30,Resolved
2185,516,transaction,2021-04-04,in_progress
2186,7942,service,2021-12-19,
2187,2210,,2021-06-30,
2188,2478,,2022-04-14,pending
2189,2303,other,2021-04-04,
2190,2967,,2022-01-07,resolved
2191,1969,service,2021-01-02,resolved
2192,2706,,2021-06-03,
2193,1318,Transaction,2021-04-01,pending
2194,5841,other,2021-02-17,resolved
2195,1056,,2023-12-17,
2196,2800,other,2023-03-20,
2197,2111,service,2023-01-11,
2198,5782,transaction,2022-08-24,resolved
2199,2925,,2022-08-14,
2200,9852,Transaction,2021-04-11,pending
